
:=========== Few-shot Seg. with Matcher ===========
|             datapath: datasets                
|            benchmark: deepglobe               
|                  bsz: 1                       
|              nworker: 0                       
|                 fold: 0                       
|                nshot: 1                       
|             img_size: 1024                    
| use_original_imgsize: False                   
|             log_root: output/deepglobe/fold0  
|            visualize: 0                       
|          dinov2_size: vit_large               
|             sam_size: vit_h                   
|       dinov2_weights: models/dinov2_vitl14_pretrain.pth
|          sam_weights: models/sam_vit_h_4b8939.pth
|     use_semantic_sam: False                   
| semantic_sam_weights: models/swint_only_sam_many2many.pth
|      points_per_side: 64                      
|      pred_iou_thresh: 0.88                    
| sel_stability_score_thresh: 0.0                     
| stability_score_thresh: 0.95                    
|           iou_filter: 0.0                     
|       box_nms_thresh: 1.0                     
|         output_layer: 3                       
| dense_multimask_output: 0                       
|       use_dense_mask: 0                       
|     multimask_output: 0                       
|          num_centers: 8                       
|              use_box: False                   
| use_points_or_centers: False                   
|         sample_range: (4, 6)                  
| max_sample_iterations: 30                      
|                alpha: 0.8                     
|                 beta: 0.2                     
|                  exp: 1.0                     
|           emd_filter: 0.0                     
|        purity_filter: 0.0                     
|      coverage_filter: 0.0                     
|     use_score_filter: False                   
| deep_score_norm_filter: 0.1                     
|    deep_score_filter: 0.33                    
| topk_scores_threshold: 0.7                     
|     num_merging_mask: 10                      
:================================================

# available GPUs: 1
using MLP layer as FFN
Pretrained weights found at models/dinov2_vitl14_pretrain.pth and loaded with msg: <All keys matched successfully>
[Batch: 0122/0600] mIoU: 48.08  |  FB-IoU: 49.81 |  0: 33.79    |  1: 53.95    |  2: 41.31    |  3: 62.48    |  4: 58.33    |  5: 38.63   
[Batch: 0123/0600] mIoU: 47.79  |  FB-IoU: 49.36 |  0: 33.79    |  1: 53.95    |  2: 39.55    |  3: 62.48    |  4: 58.33    |  5: 38.63   
[Batch: 0124/0600] mIoU: 47.94  |  FB-IoU: 49.62 |  0: 33.79    |  1: 53.95    |  2: 39.55    |  3: 63.40    |  4: 58.33    |  5: 38.63   
[Batch: 0125/0600] mIoU: 47.59  |  FB-IoU: 49.60 |  0: 33.79    |  1: 53.95    |  2: 39.55    |  3: 63.40    |  4: 56.20    |  5: 38.63   
[Batch: 0126/0600] mIoU: 47.35  |  FB-IoU: 49.20 |  0: 33.79    |  1: 53.95    |  2: 39.55    |  3: 63.40    |  4: 56.20    |  5: 37.18   
[Batch: 0127/0600] mIoU: 47.55  |  FB-IoU: 49.43 |  0: 35.01    |  1: 53.95    |  2: 39.55    |  3: 63.40    |  4: 56.20    |  5: 37.18   
[Batch: 0128/0600] mIoU: 47.54  |  FB-IoU: 49.50 |  0: 35.01    |  1: 53.91    |  2: 39.55    |  3: 63.40    |  4: 56.20    |  5: 37.18   
[Batch: 0129/0600] mIoU: 47.64  |  FB-IoU: 49.43 |  0: 35.01    |  1: 53.91    |  2: 40.12    |  3: 63.40    |  4: 56.20    |  5: 37.18   
[Batch: 0130/0600] mIoU: 47.50  |  FB-IoU: 49.40 |  0: 35.01    |  1: 53.91    |  2: 40.12    |  3: 62.58    |  4: 56.20    |  5: 37.18   
[Batch: 0131/0600] mIoU: 47.50  |  FB-IoU: 49.58 |  0: 35.01    |  1: 53.91    |  2: 40.12    |  3: 62.58    |  4: 56.21    |  5: 37.18   
[Batch: 0132/0600] mIoU: 47.26  |  FB-IoU: 49.17 |  0: 35.01    |  1: 53.91    |  2: 40.12    |  3: 62.58    |  4: 56.21    |  5: 35.77   
[Batch: 0133/0600] mIoU: 47.17  |  FB-IoU: 49.23 |  0: 34.43    |  1: 53.91    |  2: 40.12    |  3: 62.58    |  4: 56.21    |  5: 35.77   
[Batch: 0134/0600] mIoU: 46.94  |  FB-IoU: 49.03 |  0: 34.43    |  1: 52.57    |  2: 40.12    |  3: 62.58    |  4: 56.21    |  5: 35.77   
[Batch: 0135/0600] mIoU: 46.82  |  FB-IoU: 48.93 |  0: 34.43    |  1: 52.57    |  2: 39.39    |  3: 62.58    |  4: 56.21    |  5: 35.77   
[Batch: 0136/0600] mIoU: 47.13  |  FB-IoU: 49.21 |  0: 34.43    |  1: 52.57    |  2: 39.39    |  3: 64.41    |  4: 56.21    |  5: 35.77   
[Batch: 0137/0600] mIoU: 47.59  |  FB-IoU: 49.43 |  0: 34.43    |  1: 52.57    |  2: 39.39    |  3: 64.41    |  4: 58.99    |  5: 35.77   
[Batch: 0138/0600] mIoU: 47.26  |  FB-IoU: 48.96 |  0: 34.43    |  1: 52.57    |  2: 39.39    |  3: 64.41    |  4: 58.99    |  5: 33.80   
[Batch: 0139/0600] mIoU: 47.68  |  FB-IoU: 49.15 |  0: 36.91    |  1: 52.57    |  2: 39.39    |  3: 64.41    |  4: 58.99    |  5: 33.80   
[Batch: 0140/0600] mIoU: 47.67  |  FB-IoU: 49.10 |  0: 36.91    |  1: 52.50    |  2: 39.39    |  3: 64.41    |  4: 58.99    |  5: 33.80   
[Batch: 0141/0600] mIoU: 47.82  |  FB-IoU: 49.08 |  0: 36.91    |  1: 52.50    |  2: 40.27    |  3: 64.41    |  4: 58.99    |  5: 33.80   
[Batch: 0142/0600] mIoU: 47.73  |  FB-IoU: 49.11 |  0: 36.91    |  1: 52.50    |  2: 40.27    |  3: 63.90    |  4: 58.99    |  5: 33.80   
[Batch: 0143/0600] mIoU: 47.71  |  FB-IoU: 49.32 |  0: 36.91    |  1: 52.50    |  2: 40.27    |  3: 63.90    |  4: 58.84    |  5: 33.80   
[Batch: 0144/0600] mIoU: 47.65  |  FB-IoU: 49.35 |  0: 36.91    |  1: 52.50    |  2: 40.27    |  3: 63.90    |  4: 58.84    |  5: 33.46   
[Batch: 0145/0600] mIoU: 47.79  |  FB-IoU: 49.28 |  0: 37.77    |  1: 52.50    |  2: 40.27    |  3: 63.90    |  4: 58.84    |  5: 33.46   
[Batch: 0146/0600] mIoU: 47.94  |  FB-IoU: 49.38 |  0: 37.77    |  1: 53.39    |  2: 40.27    |  3: 63.90    |  4: 58.84    |  5: 33.46   
[Batch: 0147/0600] mIoU: 47.94  |  FB-IoU: 49.25 |  0: 37.77    |  1: 53.39    |  2: 40.27    |  3: 63.90    |  4: 58.84    |  5: 33.46   
[Batch: 0148/0600] mIoU: 48.12  |  FB-IoU: 49.42 |  0: 37.77    |  1: 53.39    |  2: 40.27    |  3: 64.96    |  4: 58.84    |  5: 33.46   
[Batch: 0149/0600] mIoU: 48.27  |  FB-IoU: 49.48 |  0: 37.77    |  1: 53.39    |  2: 40.27    |  3: 64.96    |  4: 59.75    |  5: 33.46   
[Batch: 0150/0600] mIoU: 48.20  |  FB-IoU: 49.47 |  0: 37.77    |  1: 53.39    |  2: 40.27    |  3: 64.96    |  4: 59.75    |  5: 33.07   
[Batch: 0151/0600] mIoU: 48.18  |  FB-IoU: 49.36 |  0: 37.62    |  1: 53.39    |  2: 40.27    |  3: 64.96    |  4: 59.75    |  5: 33.07   
[Batch: 0152/0600] mIoU: 48.37  |  FB-IoU: 49.57 |  0: 37.62    |  1: 54.54    |  2: 40.27    |  3: 64.96    |  4: 59.75    |  5: 33.07   
[Batch: 0153/0600] mIoU: 48.20  |  FB-IoU: 49.38 |  0: 37.62    |  1: 54.54    |  2: 39.27    |  3: 64.96    |  4: 59.75    |  5: 33.07   
[Batch: 0154/0600] mIoU: 48.22  |  FB-IoU: 49.51 |  0: 37.62    |  1: 54.54    |  2: 39.27    |  3: 65.08    |  4: 59.75    |  5: 33.07   
[Batch: 0155/0600] mIoU: 48.36  |  FB-IoU: 49.71 |  0: 37.62    |  1: 54.54    |  2: 39.27    |  3: 65.08    |  4: 60.54    |  5: 33.07   
[Batch: 0156/0600] mIoU: 48.65  |  FB-IoU: 49.88 |  0: 37.62    |  1: 54.54    |  2: 39.27    |  3: 65.08    |  4: 60.54    |  5: 34.85   
[Batch: 0157/0600] mIoU: 48.79  |  FB-IoU: 49.92 |  0: 38.44    |  1: 54.54    |  2: 39.27    |  3: 65.08    |  4: 60.54    |  5: 34.85   
[Batch: 0158/0600] mIoU: 48.84  |  FB-IoU: 50.10 |  0: 38.44    |  1: 54.83    |  2: 39.27    |  3: 65.08    |  4: 60.54    |  5: 34.85   
[Batch: 0159/0600] mIoU: 48.86  |  FB-IoU: 50.16 |  0: 38.44    |  1: 54.83    |  2: 39.40    |  3: 65.08    |  4: 60.54    |  5: 34.85   
[Batch: 0160/0600] mIoU: 49.05  |  FB-IoU: 50.34 |  0: 38.44    |  1: 54.83    |  2: 39.40    |  3: 66.26    |  4: 60.54    |  5: 34.85   
[Batch: 0161/0600] mIoU: 49.18  |  FB-IoU: 50.55 |  0: 38.44    |  1: 54.83    |  2: 39.40    |  3: 66.26    |  4: 61.28    |  5: 34.85   
[Batch: 0162/0600] mIoU: 48.96  |  FB-IoU: 50.27 |  0: 38.44    |  1: 54.83    |  2: 39.40    |  3: 66.26    |  4: 61.28    |  5: 33.54   
[Batch: 0163/0600] mIoU: 48.96  |  FB-IoU: 50.11 |  0: 38.44    |  1: 54.83    |  2: 39.40    |  3: 66.26    |  4: 61.28    |  5: 33.54   
[Batch: 0164/0600] mIoU: 48.95  |  FB-IoU: 50.23 |  0: 38.44    |  1: 54.78    |  2: 39.40    |  3: 66.26    |  4: 61.28    |  5: 33.54   
[Batch: 0165/0600] mIoU: 49.00  |  FB-IoU: 50.36 |  0: 38.44    |  1: 54.78    |  2: 39.70    |  3: 66.26    |  4: 61.28    |  5: 33.54   
[Batch: 0166/0600] mIoU: 49.02  |  FB-IoU: 50.42 |  0: 38.44    |  1: 54.78    |  2: 39.70    |  3: 66.37    |  4: 61.28    |  5: 33.54   
[Batch: 0167/0600] mIoU: 49.21  |  FB-IoU: 50.62 |  0: 38.44    |  1: 54.78    |  2: 39.70    |  3: 66.37    |  4: 62.44    |  5: 33.54   
[Batch: 0168/0600] mIoU: 49.01  |  FB-IoU: 50.34 |  0: 38.44    |  1: 54.78    |  2: 39.70    |  3: 66.37    |  4: 62.44    |  5: 32.33   
[Batch: 0169/0600] mIoU: 49.02  |  FB-IoU: 50.18 |  0: 38.50    |  1: 54.78    |  2: 39.70    |  3: 66.37    |  4: 62.44    |  5: 32.33   
[Batch: 0170/0600] mIoU: 49.29  |  FB-IoU: 50.34 |  0: 38.50    |  1: 56.41    |  2: 39.70    |  3: 66.37    |  4: 62.44    |  5: 32.33   
[Batch: 0171/0600] mIoU: 49.56  |  FB-IoU: 50.52 |  0: 38.50    |  1: 56.41    |  2: 41.30    |  3: 66.37    |  4: 62.44    |  5: 32.33   
[Batch: 0172/0600] mIoU: 49.53  |  FB-IoU: 50.58 |  0: 38.50    |  1: 56.41    |  2: 41.30    |  3: 66.19    |  4: 62.44    |  5: 32.33   
[Batch: 0173/0600] mIoU: 48.76  |  FB-IoU: 50.15 |  0: 38.50    |  1: 56.41    |  2: 41.30    |  3: 66.19    |  4: 57.81    |  5: 32.33   
[Batch: 0174/0600] mIoU: 48.91  |  FB-IoU: 50.06 |  0: 38.50    |  1: 56.41    |  2: 41.30    |  3: 66.19    |  4: 57.81    |  5: 33.27   
[Batch: 0175/0600] mIoU: 48.92  |  FB-IoU: 50.12 |  0: 38.55    |  1: 56.41    |  2: 41.30    |  3: 66.19    |  4: 57.81    |  5: 33.27   
[Batch: 0176/0600] mIoU: 48.85  |  FB-IoU: 50.15 |  0: 38.55    |  1: 55.98    |  2: 41.30    |  3: 66.19    |  4: 57.81    |  5: 33.27   
[Batch: 0177/0600] mIoU: 49.09  |  FB-IoU: 50.27 |  0: 38.55    |  1: 55.98    |  2: 42.73    |  3: 66.19    |  4: 57.81    |  5: 33.27   
[Batch: 0178/0600] mIoU: 48.99  |  FB-IoU: 50.29 |  0: 38.55    |  1: 55.98    |  2: 42.73    |  3: 65.62    |  4: 57.81    |  5: 33.27   
[Batch: 0179/0600] mIoU: 48.98  |  FB-IoU: 50.45 |  0: 38.55    |  1: 55.98    |  2: 42.73    |  3: 65.62    |  4: 57.75    |  5: 33.27   
[Batch: 0180/0600] mIoU: 49.29  |  FB-IoU: 50.52 |  0: 38.55    |  1: 55.98    |  2: 42.73    |  3: 65.62    |  4: 57.75    |  5: 35.13   
[Batch: 0181/0600] mIoU: 49.21  |  FB-IoU: 50.54 |  0: 38.03    |  1: 55.98    |  2: 42.73    |  3: 65.62    |  4: 57.75    |  5: 35.13   
[Batch: 0182/0600] mIoU: 49.12  |  FB-IoU: 50.54 |  0: 38.03    |  1: 55.48    |  2: 42.73    |  3: 65.62    |  4: 57.75    |  5: 35.13   
[Batch: 0183/0600] mIoU: 48.97  |  FB-IoU: 50.40 |  0: 38.03    |  1: 55.48    |  2: 41.80    |  3: 65.62    |  4: 57.75    |  5: 35.13   
[Batch: 0184/0600] mIoU: 48.99  |  FB-IoU: 50.42 |  0: 38.03    |  1: 55.48    |  2: 41.80    |  3: 65.75    |  4: 57.75    |  5: 35.13   
[Batch: 0185/0600] mIoU: 49.29  |  FB-IoU: 50.61 |  0: 38.03    |  1: 55.48    |  2: 41.80    |  3: 65.75    |  4: 59.53    |  5: 35.13   
[Batch: 0186/0600] mIoU: 49.61  |  FB-IoU: 50.72 |  0: 38.03    |  1: 55.48    |  2: 41.80    |  3: 65.75    |  4: 59.53    |  5: 37.05   
[Batch: 0187/0600] mIoU: 49.65  |  FB-IoU: 50.84 |  0: 38.30    |  1: 55.48    |  2: 41.80    |  3: 65.75    |  4: 59.53    |  5: 37.05   
[Batch: 0188/0600] mIoU: 49.62  |  FB-IoU: 50.87 |  0: 38.30    |  1: 55.30    |  2: 41.80    |  3: 65.75    |  4: 59.53    |  5: 37.05   
[Batch: 0189/0600] mIoU: 49.58  |  FB-IoU: 50.69 |  0: 38.30    |  1: 55.30    |  2: 41.51    |  3: 65.75    |  4: 59.53    |  5: 37.05   
[Batch: 0190/0600] mIoU: 49.46  |  FB-IoU: 50.61 |  0: 38.30    |  1: 55.30    |  2: 41.51    |  3: 65.05    |  4: 59.53    |  5: 37.05   
[Batch: 0191/0600] mIoU: 49.71  |  FB-IoU: 50.72 |  0: 38.30    |  1: 55.30    |  2: 41.51    |  3: 65.05    |  4: 61.03    |  5: 37.05   
[Batch: 0192/0600] mIoU: 49.43  |  FB-IoU: 50.33 |  0: 38.30    |  1: 55.30    |  2: 41.51    |  3: 65.05    |  4: 61.03    |  5: 35.39   
[Batch: 0193/0600] mIoU: 49.37  |  FB-IoU: 50.22 |  0: 37.92    |  1: 55.30    |  2: 41.51    |  3: 65.05    |  4: 61.03    |  5: 35.39   
[Batch: 0194/0600] mIoU: 49.34  |  FB-IoU: 50.27 |  0: 37.92    |  1: 55.12    |  2: 41.51    |  3: 65.05    |  4: 61.03    |  5: 35.39   
[Batch: 0195/0600] mIoU: 49.32  |  FB-IoU: 50.26 |  0: 37.92    |  1: 55.12    |  2: 41.43    |  3: 65.05    |  4: 61.03    |  5: 35.39   
[Batch: 0196/0600] mIoU: 49.30  |  FB-IoU: 50.24 |  0: 37.92    |  1: 55.12    |  2: 41.43    |  3: 64.92    |  4: 61.03    |  5: 35.39   
[Batch: 0197/0600] mIoU: 49.24  |  FB-IoU: 50.30 |  0: 37.92    |  1: 55.12    |  2: 41.43    |  3: 64.92    |  4: 60.69    |  5: 35.39   
[Batch: 0198/0600] mIoU: 49.05  |  FB-IoU: 50.06 |  0: 37.92    |  1: 55.12    |  2: 41.43    |  3: 64.92    |  4: 60.69    |  5: 34.23   
[Batch: 0199/0600] mIoU: 49.05  |  FB-IoU: 49.94 |  0: 37.90    |  1: 55.12    |  2: 41.43    |  3: 64.92    |  4: 60.69    |  5: 34.23   
[Batch: 0200/0600] mIoU: 49.02  |  FB-IoU: 49.95 |  0: 37.90    |  1: 54.96    |  2: 41.43    |  3: 64.92    |  4: 60.69    |  5: 34.23   
[Batch: 0201/0600] mIoU: 48.84  |  FB-IoU: 49.77 |  0: 37.90    |  1: 54.96    |  2: 40.35    |  3: 64.92    |  4: 60.69    |  5: 34.23   
[Batch: 0202/0600] mIoU: 48.95  |  FB-IoU: 49.94 |  0: 37.90    |  1: 54.96    |  2: 40.35    |  3: 65.59    |  4: 60.69    |  5: 34.23   
[Batch: 0203/0600] mIoU: 49.02  |  FB-IoU: 49.96 |  0: 37.90    |  1: 54.96    |  2: 40.35    |  3: 65.59    |  4: 61.09    |  5: 34.23   
[Batch: 0204/0600] mIoU: 48.97  |  FB-IoU: 49.90 |  0: 37.90    |  1: 54.96    |  2: 40.35    |  3: 65.59    |  4: 61.09    |  5: 33.92   
[Batch: 0205/0600] mIoU: 49.25  |  FB-IoU: 49.98 |  0: 39.59    |  1: 54.96    |  2: 40.35    |  3: 65.59    |  4: 61.09    |  5: 33.92   
[Batch: 0206/0600] mIoU: 49.26  |  FB-IoU: 50.04 |  0: 39.59    |  1: 54.99    |  2: 40.35    |  3: 65.59    |  4: 61.09    |  5: 33.92   
[Batch: 0207/0600] mIoU: 49.32  |  FB-IoU: 50.09 |  0: 39.59    |  1: 54.99    |  2: 40.72    |  3: 65.59    |  4: 61.09    |  5: 33.92   
[Batch: 0208/0600] mIoU: 49.19  |  FB-IoU: 49.98 |  0: 39.59    |  1: 54.99    |  2: 40.72    |  3: 64.80    |  4: 61.09    |  5: 33.92   
[Batch: 0209/0600] mIoU: 48.66  |  FB-IoU: 49.69 |  0: 39.59    |  1: 54.99    |  2: 40.72    |  3: 64.80    |  4: 57.95    |  5: 33.92   
[Batch: 0210/0600] mIoU: 48.63  |  FB-IoU: 49.73 |  0: 39.59    |  1: 54.99    |  2: 40.72    |  3: 64.80    |  4: 57.95    |  5: 33.71   
[Batch: 0211/0600] mIoU: 48.58  |  FB-IoU: 49.79 |  0: 39.33    |  1: 54.99    |  2: 40.72    |  3: 64.80    |  4: 57.95    |  5: 33.71   
[Batch: 0212/0600] mIoU: 48.36  |  FB-IoU: 49.60 |  0: 39.33    |  1: 53.64    |  2: 40.72    |  3: 64.80    |  4: 57.95    |  5: 33.71   
[Batch: 0213/0600] mIoU: 48.56  |  FB-IoU: 49.63 |  0: 39.33    |  1: 53.64    |  2: 41.94    |  3: 64.80    |  4: 57.95    |  5: 33.71   
[Batch: 0214/0600] mIoU: 48.73  |  FB-IoU: 49.79 |  0: 39.33    |  1: 53.64    |  2: 41.94    |  3: 65.83    |  4: 57.95    |  5: 33.71   
[Batch: 0215/0600] mIoU: 48.37  |  FB-IoU: 49.60 |  0: 39.33    |  1: 53.64    |  2: 41.94    |  3: 65.83    |  4: 55.79    |  5: 33.71   
[Batch: 0216/0600] mIoU: 48.44  |  FB-IoU: 49.74 |  0: 39.33    |  1: 53.64    |  2: 41.94    |  3: 65.83    |  4: 55.79    |  5: 34.11   
[Batch: 0217/0600] mIoU: 48.38  |  FB-IoU: 49.71 |  0: 38.99    |  1: 53.64    |  2: 41.94    |  3: 65.83    |  4: 55.79    |  5: 34.11   
[Batch: 0218/0600] mIoU: 48.40  |  FB-IoU: 49.76 |  0: 38.99    |  1: 53.76    |  2: 41.94    |  3: 65.83    |  4: 55.79    |  5: 34.11   
[Batch: 0219/0600] mIoU: 48.46  |  FB-IoU: 49.85 |  0: 38.99    |  1: 53.76    |  2: 42.29    |  3: 65.83    |  4: 55.79    |  5: 34.11   
[Batch: 0220/0600] mIoU: 48.50  |  FB-IoU: 49.89 |  0: 38.99    |  1: 53.76    |  2: 42.29    |  3: 66.06    |  4: 55.79    |  5: 34.11   
[Batch: 0221/0600] mIoU: 48.40  |  FB-IoU: 49.80 |  0: 38.99    |  1: 53.76    |  2: 42.29    |  3: 66.06    |  4: 55.20    |  5: 34.11   
[Batch: 0222/0600] mIoU: 48.50  |  FB-IoU: 49.91 |  0: 38.99    |  1: 53.76    |  2: 42.29    |  3: 66.06    |  4: 55.20    |  5: 34.69   
[Batch: 0223/0600] mIoU: 48.33  |  FB-IoU: 49.74 |  0: 37.96    |  1: 53.76    |  2: 42.29    |  3: 66.06    |  4: 55.20    |  5: 34.69   
[Batch: 0224/0600] mIoU: 48.23  |  FB-IoU: 49.70 |  0: 37.96    |  1: 53.18    |  2: 42.29    |  3: 66.06    |  4: 55.20    |  5: 34.69   
[Batch: 0225/0600] mIoU: 48.53  |  FB-IoU: 49.83 |  0: 37.96    |  1: 53.18    |  2: 44.08    |  3: 66.06    |  4: 55.20    |  5: 34.69   
[Batch: 0226/0600] mIoU: 48.62  |  FB-IoU: 49.93 |  0: 37.96    |  1: 53.18    |  2: 44.08    |  3: 66.64    |  4: 55.20    |  5: 34.69   
[Batch: 0227/0600] mIoU: 48.65  |  FB-IoU: 50.07 |  0: 37.96    |  1: 53.18    |  2: 44.08    |  3: 66.64    |  4: 55.37    |  5: 34.69   
[Batch: 0228/0600] mIoU: 48.62  |  FB-IoU: 49.96 |  0: 37.96    |  1: 53.18    |  2: 44.08    |  3: 66.64    |  4: 55.37    |  5: 34.50   
[Batch: 0229/0600] mIoU: 48.76  |  FB-IoU: 50.04 |  0: 38.79    |  1: 53.18    |  2: 44.08    |  3: 66.64    |  4: 55.37    |  5: 34.50   
[Batch: 0230/0600] mIoU: 48.99  |  FB-IoU: 50.15 |  0: 38.79    |  1: 54.55    |  2: 44.08    |  3: 66.64    |  4: 55.37    |  5: 34.50   
[Batch: 0231/0600] mIoU: 49.26  |  FB-IoU: 50.29 |  0: 38.79    |  1: 54.55    |  2: 45.73    |  3: 66.64    |  4: 55.37    |  5: 34.50   
[Batch: 0232/0600] mIoU: 49.28  |  FB-IoU: 50.42 |  0: 38.79    |  1: 54.55    |  2: 45.73    |  3: 66.72    |  4: 55.37    |  5: 34.50   
[Batch: 0233/0600] mIoU: 49.33  |  FB-IoU: 50.53 |  0: 38.79    |  1: 54.55    |  2: 45.73    |  3: 66.72    |  4: 55.70    |  5: 34.50   
[Batch: 0234/0600] mIoU: 49.56  |  FB-IoU: 50.56 |  0: 38.79    |  1: 54.55    |  2: 45.73    |  3: 66.72    |  4: 55.70    |  5: 35.85   
[Batch: 0235/0600] mIoU: 49.63  |  FB-IoU: 50.66 |  0: 39.25    |  1: 54.55    |  2: 45.73    |  3: 66.72    |  4: 55.70    |  5: 35.85   
[Batch: 0236/0600] mIoU: 49.56  |  FB-IoU: 50.63 |  0: 39.25    |  1: 54.09    |  2: 45.73    |  3: 66.72    |  4: 55.70    |  5: 35.85   
[Batch: 0237/0600] mIoU: 49.46  |  FB-IoU: 50.63 |  0: 39.25    |  1: 54.09    |  2: 45.18    |  3: 66.72    |  4: 55.70    |  5: 35.85   
[Batch: 0238/0600] mIoU: 49.56  |  FB-IoU: 50.76 |  0: 39.25    |  1: 54.09    |  2: 45.18    |  3: 67.30    |  4: 55.70    |  5: 35.85   
[Batch: 0239/0600] mIoU: 49.90  |  FB-IoU: 50.91 |  0: 39.25    |  1: 54.09    |  2: 45.18    |  3: 67.30    |  4: 57.72    |  5: 35.85   
[Batch: 0240/0600] mIoU: 49.79  |  FB-IoU: 50.77 |  0: 39.25    |  1: 54.09    |  2: 45.18    |  3: 67.30    |  4: 57.72    |  5: 35.20   
[Batch: 0241/0600] mIoU: 49.99  |  FB-IoU: 50.84 |  0: 40.43    |  1: 54.09    |  2: 45.18    |  3: 67.30    |  4: 57.72    |  5: 35.20   
[Batch: 0242/0600] mIoU: 50.13  |  FB-IoU: 50.93 |  0: 40.43    |  1: 54.93    |  2: 45.18    |  3: 67.30    |  4: 57.72    |  5: 35.20   
[Batch: 0243/0600] mIoU: 50.07  |  FB-IoU: 50.86 |  0: 40.43    |  1: 54.93    |  2: 44.81    |  3: 67.30    |  4: 57.72    |  5: 35.20   
[Batch: 0244/0600] mIoU: 50.05  |  FB-IoU: 50.85 |  0: 40.43    |  1: 54.93    |  2: 44.81    |  3: 67.18    |  4: 57.72    |  5: 35.20   
[Batch: 0245/0600] mIoU: 50.23  |  FB-IoU: 50.99 |  0: 40.43    |  1: 54.93    |  2: 44.81    |  3: 67.18    |  4: 58.80    |  5: 35.20   
[Batch: 0246/0600] mIoU: 50.25  |  FB-IoU: 51.03 |  0: 40.43    |  1: 54.93    |  2: 44.81    |  3: 67.18    |  4: 58.80    |  5: 35.34   
[Batch: 0247/0600] mIoU: 50.19  |  FB-IoU: 50.86 |  0: 40.05    |  1: 54.93    |  2: 44.81    |  3: 67.18    |  4: 58.80    |  5: 35.34   
[Batch: 0248/0600] mIoU: 50.07  |  FB-IoU: 50.79 |  0: 40.05    |  1: 54.25    |  2: 44.81    |  3: 67.18    |  4: 58.80    |  5: 35.34   
[Batch: 0249/0600] mIoU: 50.03  |  FB-IoU: 50.74 |  0: 40.05    |  1: 54.25    |  2: 44.58    |  3: 67.18    |  4: 58.80    |  5: 35.34   
[Batch: 0250/0600] mIoU: 50.02  |  FB-IoU: 50.80 |  0: 40.05    |  1: 54.25    |  2: 44.58    |  3: 67.08    |  4: 58.80    |  5: 35.34   
[Batch: 0251/0600] mIoU: 50.08  |  FB-IoU: 50.92 |  0: 40.05    |  1: 54.25    |  2: 44.58    |  3: 67.08    |  4: 59.18    |  5: 35.34   
[Batch: 0252/0600] mIoU: 49.96  |  FB-IoU: 50.81 |  0: 40.05    |  1: 54.25    |  2: 44.58    |  3: 67.08    |  4: 59.18    |  5: 34.61   
[Batch: 0253/0600] mIoU: 50.03  |  FB-IoU: 50.78 |  0: 40.51    |  1: 54.25    |  2: 44.58    |  3: 67.08    |  4: 59.18    |  5: 34.61   
[Batch: 0254/0600] mIoU: 49.79  |  FB-IoU: 50.57 |  0: 40.51    |  1: 52.80    |  2: 44.58    |  3: 67.08    |  4: 59.18    |  5: 34.61   
[Batch: 0255/0600] mIoU: 49.83  |  FB-IoU: 50.51 |  0: 40.51    |  1: 52.80    |  2: 44.77    |  3: 67.08    |  4: 59.18    |  5: 34.61   
[Batch: 0256/0600] mIoU: 49.92  |  FB-IoU: 50.64 |  0: 40.51    |  1: 52.80    |  2: 44.77    |  3: 67.64    |  4: 59.18    |  5: 34.61   
[Batch: 0257/0600] mIoU: 49.82  |  FB-IoU: 50.67 |  0: 40.51    |  1: 52.80    |  2: 44.77    |  3: 67.64    |  4: 58.60    |  5: 34.61   
[Batch: 0258/0600] mIoU: 49.76  |  FB-IoU: 50.57 |  0: 40.51    |  1: 52.80    |  2: 44.77    |  3: 67.64    |  4: 58.60    |  5: 34.22   
[Batch: 0259/0600] mIoU: 49.84  |  FB-IoU: 50.66 |  0: 40.99    |  1: 52.80    |  2: 44.77    |  3: 67.64    |  4: 58.60    |  5: 34.22   
[Batch: 0260/0600] mIoU: 49.82  |  FB-IoU: 50.61 |  0: 40.99    |  1: 52.69    |  2: 44.77    |  3: 67.64    |  4: 58.60    |  5: 34.22   
[Batch: 0261/0600] mIoU: 49.90  |  FB-IoU: 50.60 |  0: 40.99    |  1: 52.69    |  2: 45.25    |  3: 67.64    |  4: 58.60    |  5: 34.22   
[Batch: 0262/0600] mIoU: 49.98  |  FB-IoU: 50.71 |  0: 40.99    |  1: 52.69    |  2: 45.25    |  3: 68.13    |  4: 58.60    |  5: 34.22   
[Batch: 0263/0600] mIoU: 50.01  |  FB-IoU: 50.83 |  0: 40.99    |  1: 52.69    |  2: 45.25    |  3: 68.13    |  4: 58.76    |  5: 34.22   
[Batch: 0264/0600] mIoU: 49.94  |  FB-IoU: 50.76 |  0: 40.99    |  1: 52.69    |  2: 45.25    |  3: 68.13    |  4: 58.76    |  5: 33.84   
[Batch: 0265/0600] mIoU: 50.16  |  FB-IoU: 50.86 |  0: 42.30    |  1: 52.69    |  2: 45.25    |  3: 68.13    |  4: 58.76    |  5: 33.84   
[Batch: 0266/0600] mIoU: 50.16  |  FB-IoU: 50.90 |  0: 42.30    |  1: 52.68    |  2: 45.25    |  3: 68.13    |  4: 58.76    |  5: 33.84   
