
:=========== Few-shot Seg. with Matcher ===========
|             datapath: datasets                
|            benchmark: pascal_part             
|                  bsz: 1                       
|              nworker: 0                       
|                 fold: 1                       
|                nshot: 1                       
|             img_size: 1024                    
| use_original_imgsize: False                   
|             log_root: output/pascal_part/fold1
|            visualize: 0                       
|          dinov2_size: vit_large               
|             sam_size: vit_h                   
|       dinov2_weights: models/dinov2_vitl14_pretrain.pth
|          sam_weights: models/sam_vit_h_4b8939.pth
|     use_semantic_sam: False                   
| semantic_sam_weights: models/swint_only_sam_many2many.pth
|      points_per_side: 64                      
|      pred_iou_thresh: 0.88                    
| sel_stability_score_thresh: 0.0                     
| stability_score_thresh: 0.95                    
|           iou_filter: 0.0                     
|       box_nms_thresh: 1.0                     
|         output_layer: 3                       
| dense_multimask_output: 0                       
|       use_dense_mask: 0                       
|     multimask_output: 0                       
|          num_centers: 8                       
|              use_box: True                    
| use_points_or_centers: True                    
|         sample_range: (3, 6)                  
| max_sample_iterations: 128                     
|                alpha: 0.5                     
|                 beta: 0.5                     
|                  exp: 0.0                     
|           emd_filter: 0.0                     
|        purity_filter: 0.0                     
|      coverage_filter: 0.3                     
|     use_score_filter: False                   
| deep_score_norm_filter: 0.1                     
|    deep_score_filter: 0.33                    
| topk_scores_threshold: 0.7                     
|     num_merging_mask: 5                       
:================================================

# available GPUs: 1
using MLP layer as FFN
Pretrained weights found at models/dinov2_vitl14_pretrain.pth and loaded with msg: <All keys matched successfully>
[Batch: 0323/0959] mIoU: 59.24  |  FB-IoU: 64.41 |  0: 71.06    |  1: 58.68    |  2: 42.65    |  3: 64.58   
[Batch: 0324/0959] mIoU: 59.34  |  FB-IoU: 64.49 |  0: 71.06    |  1: 58.68    |  2: 42.65    |  3: 64.97   
[Batch: 0325/0959] mIoU: 59.35  |  FB-IoU: 64.52 |  0: 71.11    |  1: 58.68    |  2: 42.65    |  3: 64.97   
[Batch: 0326/0959] mIoU: 59.44  |  FB-IoU: 64.57 |  0: 71.11    |  1: 59.03    |  2: 42.65    |  3: 64.97   
[Batch: 0327/0959] mIoU: 59.39  |  FB-IoU: 64.59 |  0: 71.11    |  1: 59.03    |  2: 42.46    |  3: 64.97   
[Batch: 0328/0959] mIoU: 59.17  |  FB-IoU: 64.41 |  0: 71.11    |  1: 59.03    |  2: 42.46    |  3: 64.09   
[Batch: 0329/0959] mIoU: 59.15  |  FB-IoU: 64.40 |  0: 71.03    |  1: 59.03    |  2: 42.46    |  3: 64.09   
[Batch: 0330/0959] mIoU: 59.26  |  FB-IoU: 64.45 |  0: 71.03    |  1: 59.46    |  2: 42.46    |  3: 64.09   
[Batch: 0331/0959] mIoU: 59.33  |  FB-IoU: 64.52 |  0: 71.03    |  1: 59.46    |  2: 42.74    |  3: 64.09   
[Batch: 0332/0959] mIoU: 59.15  |  FB-IoU: 64.39 |  0: 71.03    |  1: 59.46    |  2: 42.74    |  3: 63.38   
[Batch: 0333/0959] mIoU: 59.18  |  FB-IoU: 64.42 |  0: 71.16    |  1: 59.46    |  2: 42.74    |  3: 63.38   
[Batch: 0334/0959] mIoU: 59.25  |  FB-IoU: 64.47 |  0: 71.16    |  1: 59.74    |  2: 42.74    |  3: 63.38   
[Batch: 0335/0959] mIoU: 59.06  |  FB-IoU: 64.25 |  0: 71.16    |  1: 59.74    |  2: 41.95    |  3: 63.38   
[Batch: 0336/0959] mIoU: 59.11  |  FB-IoU: 64.32 |  0: 71.16    |  1: 59.74    |  2: 41.95    |  3: 63.58   
[Batch: 0337/0959] mIoU: 59.12  |  FB-IoU: 64.33 |  0: 71.22    |  1: 59.74    |  2: 41.95    |  3: 63.58   
[Batch: 0338/0959] mIoU: 59.12  |  FB-IoU: 64.35 |  0: 71.22    |  1: 59.73    |  2: 41.95    |  3: 63.58   
[Batch: 0339/0959] mIoU: 59.03  |  FB-IoU: 64.32 |  0: 71.22    |  1: 59.73    |  2: 41.58    |  3: 63.58   
[Batch: 0340/0959] mIoU: 59.08  |  FB-IoU: 64.39 |  0: 71.22    |  1: 59.73    |  2: 41.58    |  3: 63.79   
[Batch: 0341/0959] mIoU: 59.12  |  FB-IoU: 64.45 |  0: 71.40    |  1: 59.73    |  2: 41.58    |  3: 63.79   
[Batch: 0342/0959] mIoU: 59.13  |  FB-IoU: 64.49 |  0: 71.40    |  1: 59.75    |  2: 41.58    |  3: 63.79   
[Batch: 0343/0959] mIoU: 58.88  |  FB-IoU: 64.24 |  0: 71.40    |  1: 59.75    |  2: 40.60    |  3: 63.79   
[Batch: 0344/0959] mIoU: 58.91  |  FB-IoU: 64.26 |  0: 71.40    |  1: 59.75    |  2: 40.60    |  3: 63.89   
[Batch: 0345/0959] mIoU: 58.86  |  FB-IoU: 64.20 |  0: 71.22    |  1: 59.75    |  2: 40.60    |  3: 63.89   
[Batch: 0346/0959] mIoU: 58.93  |  FB-IoU: 64.25 |  0: 71.22    |  1: 60.02    |  2: 40.60    |  3: 63.89   
[Batch: 0347/0959] mIoU: 59.03  |  FB-IoU: 64.29 |  0: 71.22    |  1: 60.02    |  2: 40.98    |  3: 63.89   
[Batch: 0348/0959] mIoU: 58.88  |  FB-IoU: 64.19 |  0: 71.22    |  1: 60.02    |  2: 40.98    |  3: 63.28   
[Batch: 0349/0959] mIoU: 58.93  |  FB-IoU: 64.26 |  0: 71.45    |  1: 60.02    |  2: 40.98    |  3: 63.28   
[Batch: 0350/0959] mIoU: 58.91  |  FB-IoU: 64.27 |  0: 71.45    |  1: 59.93    |  2: 40.98    |  3: 63.28   
[Batch: 0351/0959] mIoU: 58.99  |  FB-IoU: 64.30 |  0: 71.45    |  1: 59.93    |  2: 41.29    |  3: 63.28   
[Batch: 0352/0959] mIoU: 58.85  |  FB-IoU: 64.21 |  0: 71.45    |  1: 59.93    |  2: 41.29    |  3: 62.72   
[Batch: 0353/0959] mIoU: 58.84  |  FB-IoU: 64.20 |  0: 71.42    |  1: 59.93    |  2: 41.29    |  3: 62.72   
[Batch: 0354/0959] mIoU: 58.72  |  FB-IoU: 64.10 |  0: 71.42    |  1: 59.46    |  2: 41.29    |  3: 62.72   
[Batch: 0355/0959] mIoU: 58.65  |  FB-IoU: 64.07 |  0: 71.42    |  1: 59.46    |  2: 41.01    |  3: 62.72   
[Batch: 0356/0959] mIoU: 58.50  |  FB-IoU: 63.94 |  0: 71.42    |  1: 59.46    |  2: 41.01    |  3: 62.12   
[Batch: 0357/0959] mIoU: 58.50  |  FB-IoU: 63.94 |  0: 71.42    |  1: 59.46    |  2: 41.01    |  3: 62.12   
[Batch: 0358/0959] mIoU: 58.51  |  FB-IoU: 63.98 |  0: 71.42    |  1: 59.48    |  2: 41.01    |  3: 62.12   
[Batch: 0359/0959] mIoU: 58.45  |  FB-IoU: 63.98 |  0: 71.42    |  1: 59.48    |  2: 40.78    |  3: 62.12   
[Batch: 0360/0959] mIoU: 58.40  |  FB-IoU: 63.94 |  0: 71.42    |  1: 59.48    |  2: 40.78    |  3: 61.92   
[Batch: 0361/0959] mIoU: 58.50  |  FB-IoU: 64.03 |  0: 71.80    |  1: 59.48    |  2: 40.78    |  3: 61.92   
[Batch: 0362/0959] mIoU: 58.43  |  FB-IoU: 63.98 |  0: 71.80    |  1: 59.21    |  2: 40.78    |  3: 61.92   
[Batch: 0363/0959] mIoU: 58.28  |  FB-IoU: 63.84 |  0: 71.80    |  1: 59.21    |  2: 40.19    |  3: 61.92   
[Batch: 0364/0959] mIoU: 58.33  |  FB-IoU: 63.87 |  0: 71.80    |  1: 59.21    |  2: 40.19    |  3: 62.13   
[Batch: 0365/0959] mIoU: 58.29  |  FB-IoU: 63.83 |  0: 71.64    |  1: 59.21    |  2: 40.19    |  3: 62.13   
[Batch: 0366/0959] mIoU: 58.27  |  FB-IoU: 63.82 |  0: 71.64    |  1: 59.13    |  2: 40.19    |  3: 62.13   
[Batch: 0367/0959] mIoU: 58.32  |  FB-IoU: 63.88 |  0: 71.64    |  1: 59.13    |  2: 40.39    |  3: 62.13   
[Batch: 0368/0959] mIoU: 58.16  |  FB-IoU: 63.75 |  0: 71.64    |  1: 59.13    |  2: 40.39    |  3: 61.48   
[Batch: 0369/0959] mIoU: 58.21  |  FB-IoU: 63.81 |  0: 71.84    |  1: 59.13    |  2: 40.39    |  3: 61.48   
[Batch: 0370/0959] mIoU: 58.27  |  FB-IoU: 63.86 |  0: 71.84    |  1: 59.38    |  2: 40.39    |  3: 61.48   
[Batch: 0371/0959] mIoU: 58.41  |  FB-IoU: 63.92 |  0: 71.84    |  1: 59.38    |  2: 40.94    |  3: 61.48   
[Batch: 0372/0959] mIoU: 58.26  |  FB-IoU: 63.82 |  0: 71.84    |  1: 59.38    |  2: 40.94    |  3: 60.89   
[Batch: 0373/0959] mIoU: 58.23  |  FB-IoU: 63.79 |  0: 71.71    |  1: 59.38    |  2: 40.94    |  3: 60.89   
[Batch: 0374/0959] mIoU: 58.18  |  FB-IoU: 63.80 |  0: 71.71    |  1: 59.19    |  2: 40.94    |  3: 60.89   
[Batch: 0375/0959] mIoU: 58.27  |  FB-IoU: 63.84 |  0: 71.71    |  1: 59.19    |  2: 41.28    |  3: 60.89   
[Batch: 0376/0959] mIoU: 58.32  |  FB-IoU: 63.91 |  0: 71.71    |  1: 59.19    |  2: 41.28    |  3: 61.11   
[Batch: 0377/0959] mIoU: 58.37  |  FB-IoU: 63.96 |  0: 71.92    |  1: 59.19    |  2: 41.28    |  3: 61.11   
[Batch: 0378/0959] mIoU: 58.26  |  FB-IoU: 63.86 |  0: 71.92    |  1: 58.72    |  2: 41.28    |  3: 61.11   
[Batch: 0379/0959] mIoU: 58.24  |  FB-IoU: 63.90 |  0: 71.92    |  1: 58.72    |  2: 41.21    |  3: 61.11   
[Batch: 0380/0959] mIoU: 58.21  |  FB-IoU: 63.89 |  0: 71.92    |  1: 58.72    |  2: 41.21    |  3: 60.99   
[Batch: 0381/0959] mIoU: 58.15  |  FB-IoU: 63.83 |  0: 71.68    |  1: 58.72    |  2: 41.21    |  3: 60.99   
[Batch: 0382/0959] mIoU: 58.17  |  FB-IoU: 63.83 |  0: 71.68    |  1: 58.81    |  2: 41.21    |  3: 60.99   
[Batch: 0383/0959] mIoU: 58.24  |  FB-IoU: 63.88 |  0: 71.68    |  1: 58.81    |  2: 41.50    |  3: 60.99   
[Batch: 0384/0959] mIoU: 58.28  |  FB-IoU: 63.93 |  0: 71.68    |  1: 58.81    |  2: 41.50    |  3: 61.13   
[Batch: 0385/0959] mIoU: 58.22  |  FB-IoU: 63.86 |  0: 71.42    |  1: 58.81    |  2: 41.50    |  3: 61.13   
[Batch: 0386/0959] mIoU: 58.29  |  FB-IoU: 63.92 |  0: 71.42    |  1: 59.12    |  2: 41.50    |  3: 61.13   
[Batch: 0387/0959] mIoU: 58.32  |  FB-IoU: 63.94 |  0: 71.42    |  1: 59.12    |  2: 41.59    |  3: 61.13   
[Batch: 0388/0959] mIoU: 58.18  |  FB-IoU: 63.83 |  0: 71.42    |  1: 59.12    |  2: 41.59    |  3: 60.60   
[Batch: 0389/0959] mIoU: 58.22  |  FB-IoU: 63.88 |  0: 71.58    |  1: 59.12    |  2: 41.59    |  3: 60.60   
[Batch: 0390/0959] mIoU: 58.28  |  FB-IoU: 63.89 |  0: 71.58    |  1: 59.35    |  2: 41.59    |  3: 60.60   
[Batch: 0391/0959] mIoU: 58.33  |  FB-IoU: 63.96 |  0: 71.58    |  1: 59.35    |  2: 41.80    |  3: 60.60   
[Batch: 0392/0959] mIoU: 58.42  |  FB-IoU: 64.03 |  0: 71.58    |  1: 59.35    |  2: 41.80    |  3: 60.93   
[Batch: 0393/0959] mIoU: 58.45  |  FB-IoU: 64.06 |  0: 71.72    |  1: 59.35    |  2: 41.80    |  3: 60.93   
[Batch: 0394/0959] mIoU: 58.46  |  FB-IoU: 64.10 |  0: 71.72    |  1: 59.38    |  2: 41.80    |  3: 60.93   
[Batch: 0395/0959] mIoU: 58.63  |  FB-IoU: 64.17 |  0: 71.72    |  1: 59.38    |  2: 42.48    |  3: 60.93   
[Batch: 0396/0959] mIoU: 58.74  |  FB-IoU: 64.24 |  0: 71.72    |  1: 59.38    |  2: 42.48    |  3: 61.37   
[Batch: 0397/0959] mIoU: 58.68  |  FB-IoU: 64.18 |  0: 71.48    |  1: 59.38    |  2: 42.48    |  3: 61.37   
[Batch: 0398/0959] mIoU: 58.60  |  FB-IoU: 64.12 |  0: 71.48    |  1: 59.08    |  2: 42.48    |  3: 61.37   
[Batch: 0399/0959] mIoU: 58.70  |  FB-IoU: 64.15 |  0: 71.48    |  1: 59.08    |  2: 42.86    |  3: 61.37   
[Batch: 0400/0959] mIoU: 58.75  |  FB-IoU: 64.22 |  0: 71.48    |  1: 59.08    |  2: 42.86    |  3: 61.59   
[Batch: 0401/0959] mIoU: 58.81  |  FB-IoU: 64.29 |  0: 71.69    |  1: 59.08    |  2: 42.86    |  3: 61.59   
[Batch: 0402/0959] mIoU: 58.80  |  FB-IoU: 64.29 |  0: 71.69    |  1: 59.08    |  2: 42.86    |  3: 61.59   
[Batch: 0403/0959] mIoU: 58.73  |  FB-IoU: 64.18 |  0: 71.69    |  1: 59.08    |  2: 42.55    |  3: 61.59   
[Batch: 0404/0959] mIoU: 58.72  |  FB-IoU: 64.13 |  0: 71.69    |  1: 59.08    |  2: 42.55    |  3: 61.55   
[Batch: 0405/0959] mIoU: 58.78  |  FB-IoU: 64.19 |  0: 71.93    |  1: 59.08    |  2: 42.55    |  3: 61.55   
[Batch: 0406/0959] mIoU: 58.83  |  FB-IoU: 64.22 |  0: 71.93    |  1: 59.29    |  2: 42.55    |  3: 61.55   
[Batch: 0407/0959] mIoU: 58.90  |  FB-IoU: 64.28 |  0: 71.93    |  1: 59.29    |  2: 42.82    |  3: 61.55   
[Batch: 0408/0959] mIoU: 58.95  |  FB-IoU: 64.31 |  0: 71.93    |  1: 59.29    |  2: 42.82    |  3: 61.76   
[Batch: 0409/0959] mIoU: 59.01  |  FB-IoU: 64.38 |  0: 72.18    |  1: 59.29    |  2: 42.82    |  3: 61.76   
[Batch: 0410/0959] mIoU: 59.10  |  FB-IoU: 64.44 |  0: 72.18    |  1: 59.63    |  2: 42.82    |  3: 61.76   
[Batch: 0411/0959] mIoU: 58.90  |  FB-IoU: 64.25 |  0: 72.18    |  1: 59.63    |  2: 42.02    |  3: 61.76   
[Batch: 0412/0959] mIoU: 58.99  |  FB-IoU: 64.32 |  0: 72.18    |  1: 59.63    |  2: 42.02    |  3: 62.11   
[Batch: 0413/0959] mIoU: 58.96  |  FB-IoU: 64.28 |  0: 72.07    |  1: 59.63    |  2: 42.02    |  3: 62.11   
[Batch: 0414/0959] mIoU: 59.02  |  FB-IoU: 64.31 |  0: 72.07    |  1: 59.86    |  2: 42.02    |  3: 62.11   
[Batch: 0415/0959] mIoU: 59.14  |  FB-IoU: 64.28 |  0: 72.07    |  1: 59.86    |  2: 42.50    |  3: 62.11   
[Batch: 0416/0959] mIoU: 59.21  |  FB-IoU: 64.35 |  0: 72.07    |  1: 59.86    |  2: 42.50    |  3: 62.40   
[Batch: 0417/0959] mIoU: 59.14  |  FB-IoU: 64.29 |  0: 71.80    |  1: 59.86    |  2: 42.50    |  3: 62.40   
[Batch: 0418/0959] mIoU: 59.13  |  FB-IoU: 64.28 |  0: 71.80    |  1: 59.83    |  2: 42.50    |  3: 62.40   
[Batch: 0419/0959] mIoU: 59.15  |  FB-IoU: 64.32 |  0: 71.80    |  1: 59.83    |  2: 42.56    |  3: 62.40   
[Batch: 0420/0959] mIoU: 59.15  |  FB-IoU: 64.37 |  0: 71.80    |  1: 59.83    |  2: 42.56    |  3: 62.40   
[Batch: 0421/0959] mIoU: 59.16  |  FB-IoU: 64.39 |  0: 71.85    |  1: 59.83    |  2: 42.56    |  3: 62.40   
[Batch: 0422/0959] mIoU: 59.19  |  FB-IoU: 64.41 |  0: 71.85    |  1: 59.94    |  2: 42.56    |  3: 62.40   
[Batch: 0423/0959] mIoU: 59.30  |  FB-IoU: 64.46 |  0: 71.85    |  1: 59.94    |  2: 43.01    |  3: 62.40   
[Batch: 0424/0959] mIoU: 59.38  |  FB-IoU: 64.52 |  0: 71.85    |  1: 59.94    |  2: 43.01    |  3: 62.72   
[Batch: 0425/0959] mIoU: 59.29  |  FB-IoU: 64.44 |  0: 71.50    |  1: 59.94    |  2: 43.01    |  3: 62.72   
[Batch: 0426/0959] mIoU: 59.19  |  FB-IoU: 64.32 |  0: 71.50    |  1: 59.55    |  2: 43.01    |  3: 62.72   
[Batch: 0427/0959] mIoU: 59.24  |  FB-IoU: 64.38 |  0: 71.50    |  1: 59.55    |  2: 43.19    |  3: 62.72   
[Batch: 0428/0959] mIoU: 59.32  |  FB-IoU: 64.45 |  0: 71.50    |  1: 59.55    |  2: 43.19    |  3: 63.05   
[Batch: 0429/0959] mIoU: 59.36  |  FB-IoU: 64.50 |  0: 71.65    |  1: 59.55    |  2: 43.19    |  3: 63.05   
[Batch: 0430/0959] mIoU: 59.42  |  FB-IoU: 64.54 |  0: 71.65    |  1: 59.78    |  2: 43.19    |  3: 63.05   
[Batch: 0431/0959] mIoU: 59.43  |  FB-IoU: 64.58 |  0: 71.65    |  1: 59.78    |  2: 43.25    |  3: 63.05   
[Batch: 0432/0959] mIoU: 59.45  |  FB-IoU: 64.57 |  0: 71.65    |  1: 59.78    |  2: 43.25    |  3: 63.10   
[Batch: 0433/0959] mIoU: 59.44  |  FB-IoU: 64.56 |  0: 71.63    |  1: 59.78    |  2: 43.25    |  3: 63.10   
[Batch: 0434/0959] mIoU: 59.49  |  FB-IoU: 64.60 |  0: 71.63    |  1: 59.97    |  2: 43.25    |  3: 63.10   
[Batch: 0435/0959] mIoU: 59.52  |  FB-IoU: 64.66 |  0: 71.63    |  1: 59.97    |  2: 43.37    |  3: 63.10   
[Batch: 0436/0959] mIoU: 59.60  |  FB-IoU: 64.72 |  0: 71.63    |  1: 59.97    |  2: 43.37    |  3: 63.43   
[Batch: 0437/0959] mIoU: 59.61  |  FB-IoU: 64.73 |  0: 71.65    |  1: 59.97    |  2: 43.37    |  3: 63.43   
[Batch: 0438/0959] mIoU: 59.48  |  FB-IoU: 64.62 |  0: 71.65    |  1: 59.44    |  2: 43.37    |  3: 63.43   
[Batch: 0439/0959] mIoU: 59.49  |  FB-IoU: 64.57 |  0: 71.65    |  1: 59.44    |  2: 43.44    |  3: 63.43   
[Batch: 0440/0959] mIoU: 59.36  |  FB-IoU: 64.46 |  0: 71.65    |  1: 59.44    |  2: 43.44    |  3: 62.89   
[Batch: 0441/0959] mIoU: 59.21  |  FB-IoU: 64.31 |  0: 71.07    |  1: 59.44    |  2: 43.44    |  3: 62.89   
[Batch: 0442/0959] mIoU: 59.24  |  FB-IoU: 64.33 |  0: 71.07    |  1: 59.55    |  2: 43.44    |  3: 62.89   
[Batch: 0443/0959] mIoU: 59.11  |  FB-IoU: 64.19 |  0: 71.07    |  1: 59.55    |  2: 42.93    |  3: 62.89   
[Batch: 0444/0959] mIoU: 59.18  |  FB-IoU: 64.25 |  0: 71.07    |  1: 59.55    |  2: 42.93    |  3: 63.19   
[Batch: 0445/0959] mIoU: 59.23  |  FB-IoU: 64.31 |  0: 71.26    |  1: 59.55    |  2: 42.93    |  3: 63.19   
[Batch: 0446/0959] mIoU: 59.13  |  FB-IoU: 64.21 |  0: 71.26    |  1: 59.14    |  2: 42.93    |  3: 63.19   
[Batch: 0447/0959] mIoU: 59.07  |  FB-IoU: 64.20 |  0: 71.26    |  1: 59.14    |  2: 42.70    |  3: 63.19   
[Batch: 0448/0959] mIoU: 59.08  |  FB-IoU: 64.22 |  0: 71.26    |  1: 59.14    |  2: 42.70    |  3: 63.22   
[Batch: 0449/0959] mIoU: 59.05  |  FB-IoU: 64.20 |  0: 71.15    |  1: 59.14    |  2: 42.70    |  3: 63.22   
[Batch: 0450/0959] mIoU: 59.05  |  FB-IoU: 64.19 |  0: 71.15    |  1: 59.12    |  2: 42.70    |  3: 63.22   
[Batch: 0451/0959] mIoU: 59.12  |  FB-IoU: 64.21 |  0: 71.15    |  1: 59.12    |  2: 42.97    |  3: 63.22   
[Batch: 0452/0959] mIoU: 59.18  |  FB-IoU: 64.26 |  0: 71.15    |  1: 59.12    |  2: 42.97    |  3: 63.49   
[Batch: 0453/0959] mIoU: 59.17  |  FB-IoU: 64.26 |  0: 71.11    |  1: 59.12    |  2: 42.97    |  3: 63.49   
[Batch: 0454/0959] mIoU: 58.99  |  FB-IoU: 64.09 |  0: 71.11    |  1: 58.41    |  2: 42.97    |  3: 63.49   
[Batch: 0455/0959] mIoU: 58.94  |  FB-IoU: 64.09 |  0: 71.11    |  1: 58.41    |  2: 42.77    |  3: 63.49   
[Batch: 0456/0959] mIoU: 58.99  |  FB-IoU: 64.13 |  0: 71.11    |  1: 58.41    |  2: 42.77    |  3: 63.69   
[Batch: 0457/0959] mIoU: 59.03  |  FB-IoU: 64.17 |  0: 71.26    |  1: 58.41    |  2: 42.77    |  3: 63.69   
[Batch: 0458/0959] mIoU: 59.11  |  FB-IoU: 64.23 |  0: 71.26    |  1: 58.71    |  2: 42.77    |  3: 63.69   
[Batch: 0459/0959] mIoU: 59.05  |  FB-IoU: 64.20 |  0: 71.26    |  1: 58.71    |  2: 42.55    |  3: 63.69   
[Batch: 0460/0959] mIoU: 59.05  |  FB-IoU: 64.25 |  0: 71.26    |  1: 58.71    |  2: 42.55    |  3: 63.69   
[Batch: 0461/0959] mIoU: 59.06  |  FB-IoU: 64.27 |  0: 71.30    |  1: 58.71    |  2: 42.55    |  3: 63.69   
[Batch: 0462/0959] mIoU: 59.08  |  FB-IoU: 64.29 |  0: 71.30    |  1: 58.79    |  2: 42.55    |  3: 63.69   
[Batch: 0463/0959] mIoU: 59.16  |  FB-IoU: 64.34 |  0: 71.30    |  1: 58.79    |  2: 42.85    |  3: 63.69   
[Batch: 0464/0959] mIoU: 59.24  |  FB-IoU: 64.40 |  0: 71.30    |  1: 58.79    |  2: 42.85    |  3: 64.01   
[Batch: 0465/0959] mIoU: 59.26  |  FB-IoU: 64.42 |  0: 71.38    |  1: 58.79    |  2: 42.85    |  3: 64.01   
[Batch: 0466/0959] mIoU: 59.27  |  FB-IoU: 64.43 |  0: 71.38    |  1: 58.83    |  2: 42.85    |  3: 64.01   
[Batch: 0467/0959] mIoU: 59.26  |  FB-IoU: 64.45 |  0: 71.38    |  1: 58.83    |  2: 42.82    |  3: 64.01   
[Batch: 0468/0959] mIoU: 59.29  |  FB-IoU: 64.51 |  0: 71.38    |  1: 58.83    |  2: 42.82    |  3: 64.13   
[Batch: 0469/0959] mIoU: 59.21  |  FB-IoU: 64.42 |  0: 71.08    |  1: 58.83    |  2: 42.82    |  3: 64.13   
[Batch: 0470/0959] mIoU: 59.17  |  FB-IoU: 64.38 |  0: 71.08    |  1: 58.64    |  2: 42.82    |  3: 64.13   
[Batch: 0471/0959] mIoU: 59.14  |  FB-IoU: 64.38 |  0: 71.08    |  1: 58.64    |  2: 42.72    |  3: 64.13   
[Batch: 0472/0959] mIoU: 59.03  |  FB-IoU: 64.30 |  0: 71.08    |  1: 58.64    |  2: 42.72    |  3: 63.69   
[Batch: 0473/0959] mIoU: 59.09  |  FB-IoU: 64.37 |  0: 71.32    |  1: 58.64    |  2: 42.72    |  3: 63.69   
[Batch: 0474/0959] mIoU: 59.05  |  FB-IoU: 64.32 |  0: 71.32    |  1: 58.45    |  2: 42.72    |  3: 63.69   
[Batch: 0475/0959] mIoU: 59.00  |  FB-IoU: 64.24 |  0: 71.32    |  1: 58.45    |  2: 42.56    |  3: 63.69   
[Batch: 0476/0959] mIoU: 58.87  |  FB-IoU: 64.13 |  0: 71.32    |  1: 58.45    |  2: 42.56    |  3: 63.14   
[Batch: 0477/0959] mIoU: 58.81  |  FB-IoU: 64.07 |  0: 71.11    |  1: 58.45    |  2: 42.56    |  3: 63.14   
[Batch: 0478/0959] mIoU: 58.81  |  FB-IoU: 64.04 |  0: 71.11    |  1: 58.44    |  2: 42.56    |  3: 63.14   
[Batch: 0479/0959] mIoU: 58.67  |  FB-IoU: 63.92 |  0: 71.11    |  1: 58.44    |  2: 41.98    |  3: 63.14   
[Batch: 0480/0959] mIoU: 58.74  |  FB-IoU: 63.96 |  0: 71.11    |  1: 58.44    |  2: 41.98    |  3: 63.45   
[Batch: 0481/0959] mIoU: 58.82  |  FB-IoU: 64.03 |  0: 71.41    |  1: 58.44    |  2: 41.98    |  3: 63.45   
[Batch: 0482/0959] mIoU: 58.89  |  FB-IoU: 64.07 |  0: 71.41    |  1: 58.72    |  2: 41.98    |  3: 63.45   
[Batch: 0483/0959] mIoU: 58.88  |  FB-IoU: 64.11 |  0: 71.41    |  1: 58.72    |  2: 41.93    |  3: 63.45   
[Batch: 0484/0959] mIoU: 58.94  |  FB-IoU: 64.16 |  0: 71.41    |  1: 58.72    |  2: 41.93    |  3: 63.69   
[Batch: 0485/0959] mIoU: 58.95  |  FB-IoU: 64.18 |  0: 71.46    |  1: 58.72    |  2: 41.93    |  3: 63.69   
[Batch: 0486/0959] mIoU: 58.93  |  FB-IoU: 64.17 |  0: 71.46    |  1: 58.65    |  2: 41.93    |  3: 63.69   
[Batch: 0487/0959] mIoU: 59.04  |  FB-IoU: 64.22 |  0: 71.46    |  1: 58.65    |  2: 42.36    |  3: 63.69   
[Batch: 0488/0959] mIoU: 59.08  |  FB-IoU: 64.27 |  0: 71.46    |  1: 58.65    |  2: 42.36    |  3: 63.84   
[Batch: 0489/0959] mIoU: 59.12  |  FB-IoU: 64.31 |  0: 71.63    |  1: 58.65    |  2: 42.36    |  3: 63.84   
[Batch: 0490/0959] mIoU: 59.16  |  FB-IoU: 64.35 |  0: 71.63    |  1: 58.83    |  2: 42.36    |  3: 63.84   
[Batch: 0491/0959] mIoU: 59.00  |  FB-IoU: 64.21 |  0: 71.63    |  1: 58.83    |  2: 41.71    |  3: 63.84   
[Batch: 0492/0959] mIoU: 59.01  |  FB-IoU: 64.21 |  0: 71.63    |  1: 58.83    |  2: 41.71    |  3: 63.88   
[Batch: 0493/0959] mIoU: 59.03  |  FB-IoU: 64.23 |  0: 71.69    |  1: 58.83    |  2: 41.71    |  3: 63.88   
[Batch: 0494/0959] mIoU: 59.05  |  FB-IoU: 64.26 |  0: 71.69    |  1: 58.93    |  2: 41.71    |  3: 63.88   
[Batch: 0495/0959] mIoU: 59.09  |  FB-IoU: 64.31 |  0: 71.69    |  1: 58.93    |  2: 41.87    |  3: 63.88   
[Batch: 0496/0959] mIoU: 59.03  |  FB-IoU: 64.28 |  0: 71.69    |  1: 58.93    |  2: 41.87    |  3: 63.62   
[Batch: 0497/0959] mIoU: 59.04  |  FB-IoU: 64.29 |  0: 71.75    |  1: 58.93    |  2: 41.87    |  3: 63.62   
[Batch: 0498/0959] mIoU: 59.08  |  FB-IoU: 64.33 |  0: 71.75    |  1: 59.09    |  2: 41.87    |  3: 63.62   
[Batch: 0499/0959] mIoU: 59.08  |  FB-IoU: 64.35 |  0: 71.75    |  1: 59.09    |  2: 41.86    |  3: 63.62   
[Batch: 0500/0959] mIoU: 58.95  |  FB-IoU: 64.24 |  0: 71.75    |  1: 59.09    |  2: 41.86    |  3: 63.10   
[Batch: 0501/0959] mIoU: 58.98  |  FB-IoU: 64.28 |  0: 71.85    |  1: 59.09    |  2: 41.86    |  3: 63.10   
[Batch: 0502/0959] mIoU: 58.95  |  FB-IoU: 64.24 |  0: 71.85    |  1: 58.98    |  2: 41.86    |  3: 63.10   
[Batch: 0503/0959] mIoU: 58.85  |  FB-IoU: 64.17 |  0: 71.85    |  1: 58.98    |  2: 41.48    |  3: 63.10   
